"","logFC","logCPM","PValue","FDR"
"YGL166W",-0.318328198409723,6.19892219398616,0.0828624662298394,0.137184446749289
"YEL048C",0.874905370926231,2.94613130637117,0.0829113237248624,0.137196631425145
"YGL041C-B",-0.98469843560431,1.96671516582995,0.0829161997593914,0.137196631425145
"YEL018W",-0.356852775451286,5.71499542967636,0.0831791148096642,0.137593184883641
"YOR266W",-0.391480644734737,4.60174987975813,0.0832312533949049,0.137640952022821
"YGR262C",-0.233190785118899,6.28684083129277,0.083628261628882,0.138258849974321
"YBL081W",0.386236329539412,6.10647651488302,0.0837226661724055,0.138344073607119
"YIL029C",-0.523619328385397,4.05326198127214,0.0837265721796676,0.138344073607119
"YLR404W",-0.476917542331699,4.36059377899787,0.0838467687210697,0.138504000704235
"YML061C",-0.282857048368372,5.70881700969869,0.0842379695006192,0.139111377486789
"YOR081C",-0.302317925923672,5.97616264904537,0.0842978438408049,0.139171412390079
"YJL203W",-0.478935591088445,4.78744755678776,0.0846181738494935,0.139661292794269
"YBL047C",-0.207786562820177,8.85892385293486,0.08497814823878,0.140216314313681
"YDR296W",-0.215157502347714,6.69475573636493,0.0851879627468138,0.140523327452717
"YHR013C",-0.215758118045952,6.56304563024342,0.0854654421637675,0.140941756210427
"YJR153W",0.587884427587017,3.64003164514234,0.085654005082685,0.141213359730913
"YKR093W",0.275994171608485,5.7538513415329,0.0858126400485389,0.141435485004792
"YKL194C",-0.303697418691927,5.28306024340727,0.0858829908956832,0.141512018136942
"YOR058C",-0.406728222463054,5.29288474532743,0.0860252375796034,0.14170694063433
"YGR074W",-0.277613174191639,5.72694895035927,0.0861010070571139,0.141759851798118
"YJL134W",-0.244822806651993,6.50114588150067,0.0861052741866548,0.141759851798118
"YER020W",0.202539548962742,7.6146776052217,0.0862853436406298,0.142016795082505
"YOR116C",0.276681785511463,6.88970746616081,0.0864936125377332,0.142319995935975
"YGR005C",-0.22311726029072,7.19582314609885,0.0865390775108134,0.142355218690988
"YMR239C",0.695613862070303,3.91693782127581,0.0865836779523875,0.142389000123479
"YLR382C",-0.281506635658819,6.20439577040618,0.0866215126779351,0.142411639487453
"YPL203W",-0.219171547521096,6.98294513040849,0.086744130719296,0.14257361707391
"YMR113W",-0.300999223480293,5.65105531950996,0.086881784565509,0.142760210850907
"YGL224C",0.257572952970616,5.82654501140262,0.0870965603008019,0.143073389033827
"YNR021W",-0.255037600583681,7.50220691248594,0.0871683013958586,0.143151495797751
"YIL070C",0.343548814195193,5.42608659642448,0.0872075779230069,0.14317625931477
"YGL243W",-0.502701901073312,4.78267222662555,0.0874419907848331,0.143521292503151
"YJL216C",-0.419129135928335,4.44891200963406,0.0876412082098702,0.143808382966667
"YJR091C",-0.177702935183579,7.55983372912332,0.0876972635029714,0.143860468019707
"YCL029C",-0.282693349485306,5.63377158657975,0.0878609453694997,0.144089028201588
"YCL004W",-0.35569032565573,4.78676895631847,0.0881081320037681,0.144454368818591
"YPR137C-B",1.3238430573098,6.37666945516313,0.0884625939955308,0.144995337582148
"YLR259C",0.183465051557393,9.35276973193893,0.0887006469276898,0.145345258341496
"YDR069C",-0.274870764449415,5.35804386804576,0.0887721577039515,0.145422164212149
"YBR219C",-0.405979483658434,4.44751591915293,0.0887999005082458,0.14542734882571
"YPL055C",-0.236998017289717,6.69603678386927,0.0889155330253696,0.145576427479555
"YOR386W",-0.282013326053654,5.45985776383359,0.0893877226955415,0.146309033247447
"YLR074C",0.288622146907036,6.51952703526705,0.0895705535563368,0.146567744854216
"YPL119C",-0.360486327447431,4.92835387641349,0.0896822461647992,0.146687369759635
"YDR204W",-0.268455992249437,6.3199695377953,0.0896932404580632,0.146687369759635
"YDL220C",-0.382182489526224,5.29800339626611,0.0897600676084944,0.146752540120912
"YEL020W-A",-0.318343050901858,5.18486715181702,0.0897826931278859,0.146752540120912
"YJL105W",-0.506833482921906,3.92891018301004,0.0898965383608634,0.146886708987252
"YLR028C",-0.158138193296942,8.78541061879349,0.0899233858280512,0.146886708987252
"YCR060W",-0.294490211989195,5.43272415980093,0.0899392507454474,0.146886708987252
"YDR316W",-0.397868746549767,5.27593692882805,0.0899849951212554,0.146920865378716
"YKL143W",0.31366996764078,5.90278802500214,0.090232330081055,0.147284054369545
"YPL051W",-0.363560350558101,5.1226805309498,0.0908102615679235,0.148186518945781
"YNL227C",-0.399086237918746,5.68654122059364,0.0909565663510235,0.148384340529089
"YGR218W",-0.286064489984872,7.59472974569631,0.0910910283477516,0.148562738349958
"YKL086W",-0.546415984498355,4.19607253287589,0.0911696959990158,0.148650066471804
"YFR037C",-0.158084601825361,8.36176114563878,0.0912718337293442,0.148775603354416
"YNL110C",0.508726594400848,5.57003060089886,0.0914142722692758,0.14896674442779
"YMR224C",-0.295745780416721,5.49056817184367,0.0921471556118807,0.150119691562637
"YMR166C",-0.309385868079346,5.09830647842831,0.0926334198149475,0.150870339951843
"YDL089W",-0.353488907800695,5.33102205419754,0.0927055835145461,0.150946322965209
"YJL165C",0.231289791294005,7.19018715339712,0.0930231384400997,0.151421708431931
"YOR048C",-0.265099410452512,7.04411439406092,0.0931301781792186,0.15155425310408
"YOR038C",-0.303360054770817,5.66142205699408,0.0933455758788744,0.151863011403712
"YDR257C",-0.307572335713404,5.67719068427164,0.0934007027298546,0.15189967013434
"YCL028W",-0.183704796030609,7.58376172354042,0.093421457081208,0.15189967013434
"YGR198W",-0.294258266552875,6.5040652083796,0.0934701340915154,0.15189967013434
"YNR030W",-0.2425263249242,6.15292198707506,0.0934707958355809,0.15189967013434
"YKL139W",-0.316346382817631,5.21223451463822,0.0936148081143134,0.152091932897417
"YDL074C",-0.393620342303243,6.62708233802492,0.0938164390931857,0.152377675024535
"YDR167W",-0.242889140502419,6.25712068651477,0.0939869026051561,0.152612651678021
"YFL037W",-0.16844494028009,8.93680386723178,0.0940904429085233,0.152738861643274
"YMR077C",-0.485575393302149,4.76250317168106,0.0945192080352394,0.153392801411002
"YOR168W",0.276563154967051,7.81953959986254,0.0945550242334584,0.153408850668871
"YER115C",-0.332250267120826,5.18629003715704,0.0946032811770229,0.15344506982578
"YOR188W",-0.29712014504604,5.52479338794272,0.0946736447615841,0.153517115937049
"YER190W",2.03922387150006,3.01258884129675,0.0948346221877735,0.153736016297276
"YDL243C",-0.294219623902596,5.54966947827554,0.0950274352581698,0.154006391241466
"YCR034W",0.242595503151739,7.25240908350022,0.095141062840275,0.154148321146196
"YJL047C-A",-1.56874522371071,1.50564931775305,0.0951743796150329,0.154160088744087
"YDL131W",-0.20740995365286,7.82941427753063,0.0953108435157456,0.154338878238278
"YPL191C",-0.382058875464943,4.41176335128515,0.0956294923471475,0.154812505121223
"YER113C",-0.283530277440922,5.97885719996851,0.0959780774451141,0.155334322823507
"YLR411W",-0.62328357991901,3.47365575925999,0.0967816412667173,0.156592007485689
"YHR168W",-0.372405460902968,4.83304285804857,0.0970151394247127,0.15691854987221
"YLR009W",0.470529443470659,5.97848188719762,0.0970365005885443,0.15691854987221
"YGL041W-A",-0.368277331859268,4.97564242871422,0.0971937952507408,0.157129968988698
"YOL103W-A",-1.44054409525554,6.03218211227123,0.0974752458999884,0.157541936626668
"YER036C",0.203925539971836,8.84730411310185,0.0975193201867947,0.157570130405588
"YIR021W",-0.306366255593801,5.48328511923054,0.0975813065842231,0.157626664940214
"YDR160W",-0.225479274014775,5.98692168984474,0.0976075883625053,0.157626664940214
"YDL069C",-0.478534978802574,3.94243949639008,0.0977790533564298,0.157860479866302
"YNR017W",-0.201709201924006,7.78460674928953,0.0979595302663327,0.158108712652998
"YPR137W",0.45114435060065,5.16360232223712,0.0979980662708759,0.158127776963396
"YBR119W",-0.362733535832549,5.04458639136993,0.0981482333384336,0.158326907487326
"YOR034C",-0.325406922596169,5.52003277483649,0.0982756155391504,0.158416602568338
"YPL239W",0.278079604019209,5.76265116215662,0.0982964797636347,0.158416602568338
"YML017W",-0.242602707171715,5.95642959909193,0.0983367369131512,0.158416602568338
"YNL018C",0.930123975573622,2.16338466448368,0.0983637456031011,0.158416602568338
"YIR004W",-0.262416596961284,6.96612198889466,0.0983641487902921,0.158416602568338
"YDL093W",-0.26380268681224,5.79711445455107,0.0983644748751182,0.158416602568338
"YML116W",0.303664045719238,5.54278701586198,0.0984756857659383,0.1585406298206
"YGL029W",0.460142579975175,4.95232006128028,0.0984950743992777,0.1585406298206
"YER056C-A",0.158134198912807,8.96829766935152,0.0986236765098524,0.158651502294793
"YCR066W",-0.48956908842938,4.67547916690432,0.0986253413102576,0.158651502294793
"YLR167W",0.129480070908307,12.0887708191659,0.0986443936019169,0.158651502294793
"YBL038W",-0.31708313337007,5.97694011168231,0.0988124871453047,0.158878664793143
"YOR077W",-0.401673335513937,4.63950355763688,0.0988620698877558,0.158915204435167
"YJR082C",-0.393084646963982,4.79621132998562,0.0989556288501774,0.159022394325502
"YDL192W",-0.155736956966783,9.16313426925429,0.0993682744094293,0.159642161194839
"YGL240W",0.589369261209534,3.12625208855867,0.0996218799878741,0.159939131241937
"YDR135C",-0.177716534273565,7.99162550193514,0.0996313583317358,0.159939131241937
"YGL079W",-0.359834134464715,4.57885758224524,0.0996485555449238,0.159939131241937
"YLR059C",-0.20602452475954,6.48741673159159,0.0996628201686971,0.159939131241937
"YOR040W",-0.357265711434545,4.97358057381616,0.0997123322318389,0.159939131241937
"YOR085W",-0.19022226266206,7.03682471516859,0.099715304233819,0.159939131241937
"YPL237W",-0.212684007184356,8.6251385794431,0.100128041774878,0.160516926000161
"YLR225C",-0.19141728440433,7.07505554003828,0.100153071506891,0.160516926000161
"YAR042W",-0.198706196676872,7.30966260538119,0.100156919180766,0.160516926000161
"YHR033W",0.365842444294908,4.47705255514883,0.100533652228986,0.161077070197376
"YHR200W",-0.182271012467011,8.34537411313382,0.100604293725023,0.161146617750666
"YGR275W",-0.261440275202135,6.04567229798654,0.100646043341022,0.16116986155584
"YMR061W",-0.353212557359881,6.30612092220562,0.101291478985168,0.16215954576711
"YDR137W",-0.311953483031825,5.9122451951591,0.101459769634255,0.162385030274787
"YFL022C",0.173328425130813,8.05741486484153,0.101617800898872,0.162593977263014
"YHR127W",-0.297902096490144,5.14265605410762,0.101687029899723,0.162660761264305
"YDL101C",-0.346609605038211,4.94561763720713,0.101879462959657,0.162924535765484
"YGR072W",-0.390238217693299,5.8247258390504,0.102071236276867,0.163185312355053
"YBR012W-B",0.953405113901972,4.56821711990115,0.102097689088796,0.163185312355053
"YNL213C",-0.436417290114692,4.95236078770846,0.102221034100027,0.163310095670522
"YDR408C",0.225051888515271,7.26578897961697,0.102230960683389,0.163310095670522
"YBR121C",0.158205693103353,9.02457566880857,0.102335270094098,0.163432602738672
"YPL045W",-0.232735257320374,5.68514716977181,0.102519647015761,0.163682879490625
"YER040W",-0.288045311453995,5.93334195637273,0.102939131059056,0.164308292008749
"YBR220C",-0.238670740099843,6.06808700562708,0.103040598971884,0.164398320828893
"YBR072W",-0.521799088512981,4.32562081160892,0.103051102240048,0.164398320828893
"YGL055W",0.233545239390991,10.0625151500745,0.10348815908073,0.165051061261638
"YNR047W",-0.243158924347131,5.76376714702533,0.103606453745846,0.16519519989603
"YML120C",-0.246833462506675,7.22761009026784,0.103645180432527,0.165212427968551
"YBL028C",0.641576168325653,4.35414647940943,0.103789432202935,0.165397810488759
"YLR083C",0.236959466033581,7.18017621820106,0.104085603719611,0.165825125796699
"YOR083W",0.414702091163337,4.85905682752251,0.104252788661341,0.166046769989005
"YML028W",-0.162732981255663,11.2320250555455,0.104630267121272,0.166603146005535
"YPL109C",-0.354713575113772,4.90520327143438,0.104874559485894,0.166947207015883
"YLR466W",-0.239086595720851,8.03469419302609,0.105217751546367,0.167448476573387
"YDL031W",0.419896588555527,6.29901270632292,0.105272411605562,0.167490416636223
"YGR099W",-0.33972919710111,5.0272373697744,0.105441299598153,0.16771402411889
"YOR185C",-0.294845235057393,5.96332999431815,0.105863638262389,0.168340539531995
"YPL141C",-0.299371847832774,5.55243784535527,0.105949799062891,0.168432284001915
"YNR034W",-0.345640747803977,5.90193397655191,0.106158722118208,0.168719086428536
"YDL183C",-0.487934428923087,4.03616904109989,0.106312130370828,0.168917528304024
"YDR072C",0.289035138713652,7.68474819848565,0.106560674826499,0.169266983341851
"YGL263W",-0.559794198091565,3.3653168160077,0.106607283503986,0.169287372817893
"YLR021W",-0.300109307735159,5.34485840552853,0.106630731534948,0.169287372817893
"YDL126C",-0.19581338638491,10.3434790745437,0.106723167511626,0.169388675473791
"YBR125C",-0.269427277025667,6.08700817730309,0.106891971336599,0.16961110067006
"YDR063W",-0.299366985953575,5.88686842825428,0.107094514117854,0.169886927623416
"YOR047C",-0.438502949526899,6.42044851599625,0.107271969749774,0.170122820962051
"YKR044W",-0.245009384161259,6.03990110716845,0.107367164533343,0.17022816520466
"YCR007C",-0.554171136766716,4.37090592572842,0.107440035215551,0.170298068141017
"YLR166C",-0.336589845163342,5.89801217815755,0.10778262114945,0.170795331907149
"YER090W",-0.16993881921485,7.62821316966204,0.107970043738524,0.171046519089919
"YOR350C",-0.350834244536243,4.61837134523045,0.108118976549503,0.171236612484852
"YLR178C",-0.286067454454558,7.34963974443032,0.10838386792401,0.171610207788699
"YDL052C",0.187278134485574,7.26275932381492,0.108420566203885,0.171622389039162
"YMR174C",-0.547393349274929,3.83856606377096,0.108926286805754,0.172360298390576
"YGR220C",-0.237714906657524,6.11570202055211,0.108944991715524,0.172360298390576
"YBL104C",-0.272447077334107,5.53681905726655,0.109041392211378,0.172466698132778
"YBR012W-A",-1.88500831204609,2.98055289519184,0.10909924367632,0.172512085738318
"YNR072W",0.528060252969849,3.36666130344996,0.109265408084517,0.17272867209086
"YLL003W",-0.336977458802031,5.51573237705459,0.109450787031387,0.172975509312158
"YHR186C",-0.22885351608959,6.25327740986695,0.109600899829023,0.173141335300461
"YGR217W",-0.268088711663318,5.53235892188606,0.109614237288411,0.173141335300461
"YJL059W",-0.3509213458338,4.87083844020465,0.109892355396248,0.173534311950787
"YOR343W-B",0.443833522749378,7.02025766103899,0.10994471071934,0.173570665241818
"YJL054W",-0.208168947359234,6.71305308877661,0.110059392301167,0.173690566556343
"YDR504C",-0.89699194607372,3.14758441105075,0.110079368698037,0.173690566556343
"YGR121W-A",-1.36454696483047,1.42548609873952,0.110604233486122,0.174472207288026
"YDR159W",-0.327187710079977,6.02980421088382,0.111070410883259,0.175160879849744
"YJR005C-A",-1.11392355005427,1.78967728325228,0.111127039883129,0.175203489205562
"YNL260C",-0.470557357165425,4.08809351529575,0.111530283193964,0.175792404277753
"YNR041C",-0.21272125875871,6.67992729152804,0.111933328731768,0.176380694036184
"YBR257W",-0.449769624328479,4.65226680324738,0.11203654696394,0.176496338760818
"YDR141C",-0.209095661165288,6.59262899183935,0.112426898989926,0.177051387190815
"YOR274W",-0.293732587323358,5.30884050221424,0.112448726223269,0.177051387190815
"YCL019W",1.81550833741929,3.93429394419415,0.112542520318949,0.177151926769678
"YJL052W",0.442259600530736,10.2315190655732,0.112774206714464,0.177469409874862
"YBR114W",-0.221447184321877,6.25835134690321,0.113070629626786,0.177888570992208
"YOR137C",-0.402888411262814,5.87857781487751,0.113634646549064,0.178728390119833
"YDR289C",-0.228564633521665,5.9148981222524,0.113669569652258,0.178735807502633
"YGL210W",-0.250538464652311,5.99866549709795,0.113940919004217,0.179114882504769
"YPL046C",-0.576581909979436,3.29830660255205,0.114251062608405,0.179554724423355
"YKR063C",-0.342189682320113,5.13724329132919,0.114368139206428,0.17969099301233
"YLL035W",0.450225135107388,3.99239636020359,0.114446874511667,0.179766964822282
"YLR173W",-0.283307400603207,5.98694756483286,0.114552247773963,0.179823612731491
"YGL060W",-0.285828881625259,5.12358232960222,0.11456541378989,0.179823612731491
"YOR236W",-0.334490273862582,5.0760775533422,0.114574111880636,0.179823612731491
"YER186C",-0.251382998631686,5.66109486081799,0.114655326274986,0.179903358676502
"YER084W",-0.851749032618786,2.91440216302732,0.115137655103488,0.180612276046484
"YHR149C",-0.259232357582696,5.88862264783713,0.115226339977233,0.18068881001416
"YPR110C",0.334662397716969,7.05058567459284,0.1152475188429,0.18068881001416
"YNL202W",-0.425429600934669,4.04906051379387,0.115421475799044,0.180913608557071
"YDR464W",-0.261837607398944,5.92269420446179,0.11548973553491,0.180972660264846
"YBR188C",-0.409214395580841,4.57448424267082,0.115527328867727,0.180983639107848
"YDL136W",0.211945410461515,9.20073834968025,0.116042819831268,0.181743082303233
"YOR260W",0.227189319512427,6.96826680372576,0.116377171104127,0.182218502625859
